1994,BE,T,Y40-64,INVPT,PC,19.6,BE-1994
1994,BE,T,Y50-59,INVPT,PC,21.3,BE-1994
1994,BE,T,Y50-64,INVPT,PC,20.7,BE-1994
1994,BE,T,Y50-74,INVPT,PC,19.6,BE-1994
1994,BE,T,Y_GE50,INVPT,PC,19.6,BE-1994
1994,BE,T,Y55-64,INVPT,PC,17.2,BE-1994
1994,BE,T,Y55-74,INVPT,PC,15.4,BE-1994
1994,BE,T,Y_GE65,INVPT,PC,0,BE-1994
1994,BE,T,Y_GE75,INVPT,PC,0,BE-1994
1994,BG,T,Y15-19,INVPT,PC,0,BG-1994
1994,BG,T,Y15-24,INVPT,PC,0,BG-1994
1994,BG,T,Y15-29,INVPT,PC,0,BG-1994
1994,BG,T,Y15-39,INVPT,PC,0,BG-1994
1994,BG,T,Y15-59,INVPT,PC,0,BG-1994
1994,BG,T,Y15-64,INVPT,PC,0,BG-1994
1994,BG,T,Y15-74,INVPT,PC,0,BG-1994
1994,BG,T,Y_GE15,INVPT,PC,0,BG-1994
1994,BG,T,Y20-64,INVPT,PC,0,BG-1994
1994,BG,T,Y25-49,INVPT,PC,0,BG-1994
1994,BG,T,Y25-59,INVPT,PC,0,BG-1994
1994,BG,T,Y25-64,INVPT,PC,0,BG-1994
1994,BG,T,Y25-74,INVPT,PC,0,BG-1994
1994,BG,T,Y_GE25,INVPT,PC,0,BG-1994
1994,BG,T,Y40-59,INVPT,PC,0,BG-1994
1994,BG,T,Y40-64,INVPT,PC,0,BG-1994
1994,BG,T,Y50-59,INVPT,PC,0,BG-1994
1994,BG,T,Y50-64,INVPT,PC,0,BG-1994
1994,BG,T,Y50-74,INVPT,PC,0,BG-1994
1994,BG,T,Y_GE50,INVPT,PC,0,BG-1994
1994,BG,T,Y55-64,INVPT,PC,0,BG-1994
1994,BG,T,Y55-74,INVPT,PC,0,BG-1994
1994,BG,T,Y_GE65,INVPT,PC,0,BG-1994
1994,BG,T,Y_GE75,INVPT,PC,0,BG-1994
1994,CZ,T,Y15-19,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-24,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-29,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-39,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-59,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y15-74,INVPT,PC,0,CZ-1994
1994,CZ,T,Y_GE15,INVPT,PC,0,CZ-1994
1994,CZ,T,Y20-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y25-49,INVPT,PC,0,CZ-1994
1994,CZ,T,Y25-59,INVPT,PC,0,CZ-1994
1994,CZ,T,Y25-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y25-74,INVPT,PC,0,CZ-1994
1994,CZ,T,Y_GE25,INVPT,PC,0,CZ-1994
1994,CZ,T,Y40-59,INVPT,PC,0,CZ-1994
1994,CZ,T,Y40-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y50-59,INVPT,PC,0,CZ-1994
1994,CZ,T,Y50-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y50-74,INVPT,PC,0,CZ-1994
1994,CZ,T,Y_GE50,INVPT,PC,0,CZ-1994
1994,CZ,T,Y55-64,INVPT,PC,0,CZ-1994
1994,CZ,T,Y55-74,INVPT,PC,0,CZ-1994
1994,CZ,T,Y_GE65,INVPT,PC,0,CZ-1994
1994,CZ,T,Y_GE75,INVPT,PC,0,CZ-1994
1994,DK,T,Y15-19,INVPT,PC,7.6,DK-1994
1994,DK,T,Y15-24,INVPT,PC,14.5,DK-1994
1994,DK,T,Y15-29,INVPT,PC,16.6,DK-1994
1994,DK,T,Y15-39,INVPT,PC,18.3,DK-1994
1994,DK,T,Y15-59,INVPT,PC,18.6,DK-1994
1994,DK,T,Y15-64,INVPT,PC,18.2,DK-1994
1994,DK,T,Y15-74,INVPT,PC,18.2,DK-1994
1994,DK,T,Y_GE15,INVPT,PC,18.2,DK-1994
1994,DK,T,Y20-64,INVPT,PC,21.9,DK-1994
1994,DK,T,Y25-49,INVPT,PC,22.2,DK-1994
1994,DK,T,Y25-59,INVPT,PC,21.1,DK-1994
1994,DK,T,Y25-64,INVPT,PC,20.4,DK-1994
1994,DK,T,Y25-74,INVPT,PC,20.3,DK-1994
1994,DK,T,Y_GE25,INVPT,PC,20.3,DK-1994
1994,DK,T,Y40-59,INVPT,PC,19,DK-1994
1994,DK,T,Y40-64,INVPT,PC,18.1,DK-1994
1994,DK,T,Y50-59,INVPT,PC,17.7,DK-1994
1994,DK,T,Y50-64,INVPT,PC,15.8,DK-1994
1994,DK,T,Y50-74,INVPT,PC,15.7,DK-1994
1994,DK,T,Y_GE50,INVPT,PC,15.7,DK-1994
1994,DK,T,Y55-64,INVPT,PC,10.9,DK-1994
1994,DK,T,Y55-74,INVPT,PC,11.5,DK-1994
1994,DK,T,Y_GE65,INVPT,PC,0,DK-1994
1994,DK,T,Y_GE75,INVPT,PC,0,DK-1994
1994,DE,T,Y15-19,INVPT,PC,0,DE-1994
1994,DE,T,Y15-24,INVPT,PC,12.7,DE-1994
1994,DE,T,Y15-29,INVPT,PC,11.9,DE-1994
1994,DE,T,Y15-39,INVPT,PC,10.1,DE-1994
1994,DE,T,Y15-59,INVPT,PC,9.8,DE-1994
1994,DE,T,Y15-64,INVPT,PC,9.6,DE-1994
1994,DE,T,Y15-74,INVPT,PC,9.4,DE-1994
1994,DE,T,Y_GE15,INVPT,PC,9.4,DE-1994
1994,DE,T,Y20-64,INVPT,PC,9.7,DE-1994
1994,DE,T,Y25-49,INVPT,PC,9.5,DE-1994
1994,DE,T,Y25-59,INVPT,PC,9.6,DE-1994
1994,DE,T,Y25-64,INVPT,PC,9.4,DE-1994
1994,DE,T,Y25-74,INVPT,PC,9.3,DE-1994
1994,DE,T,Y_GE25,INVPT,PC,9.2,DE-1994
1994,DE,T,Y40-59,INVPT,PC,9.5,DE-1994
1994,DE,T,Y40-64,INVPT,PC,9.2,DE-1994
1994,DE,T,Y50-59,INVPT,PC,10.1,DE-1994
1994,DE,T,Y50-64,INVPT,PC,9.4,DE-1994
1994,DE,T,Y50-74,INVPT,PC,8.7,DE-1994
1994,DE,T,Y_GE50,INVPT,PC,8.6,DE-1994
1994,DE,T,Y55-64,INVPT,PC,7.8,DE-1994
1994,DE,T,Y55-74,INVPT,PC,6.8,DE-1994
1994,DE,T,Y_GE65,INVPT,PC,0,DE-1994
1994,DE,T,Y_GE75,INVPT,PC,0,DE-1994
1994,EE,T,Y15-19,INVPT,PC,0,EE-1994
1994,EE,T,Y15-24,INVPT,PC,0,EE-1994
1994,EE,T,Y15-29,INVPT,PC,0,EE-1994
1994,EE,T,Y15-39,INVPT,PC,0,EE-1994
1994,EE,T,Y15-59,INVPT,PC,0,EE-1994
1994,EE,T,Y15-64,INVPT,PC,0,EE-1994
1994,EE,T,Y15-74,INVPT,PC,0,EE-1994
1994,EE,T,Y_GE15,INVPT,PC,0,EE-1994
1994,EE,T,Y20-64,INVPT,PC,0,EE-1994
1994,EE,T,Y25-49,INVPT,PC,0,EE-1994
1994,EE,T,Y25-59,INVPT,PC,0,EE-1994
1994,EE,T,Y25-64,INVPT,PC,0,EE-1994
1994,EE,T,Y25-74,INVPT,PC,0,EE-1994
1994,EE,T,Y_GE25,INVPT,PC,0,EE-1994
1994,EE,T,Y40-59,INVPT,PC,0,EE-1994
1994,EE,T,Y40-64,INVPT,PC,0,EE-1994
1994,EE,T,Y50-59,INVPT,PC,0,EE-1994
1994,EE,T,Y50-64,INVPT,PC,0,EE-1994
1994,EE,T,Y50-74,INVPT,PC,0,EE-1994
1994,EE,T,Y_GE50,INVPT,PC,0,EE-1994
1994,EE,T,Y55-64,INVPT,PC,0,EE-1994
1994,EE,T,Y55-74,INVPT,PC,0,EE-1994
1994,EE,T,Y_GE65,INVPT,PC,0,EE-1994
1994,EE,T,Y_GE75,INVPT,PC,0,EE-1994
1994,IE,T,Y15-19,INVPT,PC,31.9,IE-1994
1994,IE,T,Y15-24,INVPT,PC,45.8,IE-1994
1994,IE,T,Y15-29,INVPT,PC,47.1,IE-1994
1994,IE,T,Y15-39,INVPT,PC,40.5,IE-1994
1994,IE,T,Y15-59,INVPT,PC,35,IE-1994
1994,IE,T,Y15-64,INVPT,PC,34.4,IE-1994
1994,IE,T,Y15-74,INVPT,PC,33.8,IE-1994
1994,IE,T,Y_GE15,INVPT,PC,33.5,IE-1994
1994,IE,T,Y20-64,INVPT,PC,34.6,IE-1994
1994,IE,T,Y25-49,INVPT,PC,33.3,IE-1994
1994,IE,T,Y25-59,INVPT,PC,31.9,IE-1994
1994,IE,T,Y25-64,INVPT,PC,31.3,IE-1994
1994,IE,T,Y25-74,INVPT,PC,30.6,IE-1994
1994,IE,T,Y_GE25,INVPT,PC,30.3,IE-1994
1994,IE,T,Y40-59,INVPT,PC,27.3,IE-1994
1994,IE,T,Y40-64,INVPT,PC,26.6,IE-1994
1994,IE,T,Y50-59,INVPT,PC,25.4,IE-1994
1994,IE,T,Y50-64,INVPT,PC,24.1,IE-1994
1994,IE,T,Y50-74,INVPT,PC,22.2,IE-1994
1994,IE,T,Y_GE50,INVPT,PC,21.5,IE-1994
1994,IE,T,Y55-64,INVPT,PC,21.8,IE-1994
1994,IE,T,Y55-74,INVPT,PC,19,IE-1994
1994,IE,T,Y_GE65,INVPT,PC,0,IE-1994
1994,IE,T,Y_GE75,INVPT,PC,0,IE-1994
1994,EL,T,Y15-19,INVPT,PC,45.3,EL-1994
1994,EL,T,Y15-24,INVPT,PC,50.7,EL-1994
1994,EL,T,Y15-29,INVPT,PC,56.5,EL-1994
1994,EL,T,Y15-39,INVPT,PC,52.6,EL-1994
1994,EL,T,Y15-59,INVPT,PC,48.5,EL-1994
1994,EL,T,Y15-64,INVPT,PC,45.7,EL-1994
1994,EL,T,Y15-74,INVPT,PC,42.1,EL-1994
1994,EL,T,Y_GE15,INVPT,PC,40.9,EL-1994
1994,EL,T,Y20-64,INVPT,PC,45.7,EL-1994
1994,EL,T,Y25-49,INVPT,PC,51.8,EL-1994
1994,EL,T,Y25-59,INVPT,PC,48,EL-1994
1994,EL,T,Y25-64,INVPT,PC,44.6,EL-1994
1994,EL,T,Y25-74,INVPT,PC,40.5,EL-1994
1994,EL,T,Y_GE25,INVPT,PC,39.1,EL-1994
1994,EL,T,Y40-59,INVPT,PC,42,EL-1994
1994,EL,T,Y40-64,INVPT,PC,37,EL-1994
1994,EL,T,Y50-59,INVPT,PC,35.3,EL-1994
1994,EL,T,Y50-64,INVPT,PC,29.1,EL-1994
1994,EL,T,Y50-74,INVPT,PC,23.3,EL-1994
1994,EL,T,Y_GE50,INVPT,PC,21.5,EL-1994
1994,EL,T,Y55-64,INVPT,PC,25.6,EL-1994
1994,EL,T,Y55-74,INVPT,PC,19.7,EL-1994
1994,EL,T,Y_GE65,INVPT,PC,7.8,EL-1994
1994,EL,T,Y_GE75,INVPT,PC,0,EL-1994
1994,ES,T,Y15-19,INVPT,PC,20.7,ES-1994
1994,ES,T,Y15-24,INVPT,PC,25.3,ES-1994
1994,ES,T,Y15-29,INVPT,PC,23.4,ES-1994
1994,ES,T,Y15-39,INVPT,PC,22.4,ES-1994
1994,ES,T,Y15-59,INVPT,PC,20.1,ES-1994
1994,ES,T,Y15-64,INVPT,PC,19.4,ES-1994
1994,ES,T,Y15-74,INVPT,PC,19.2,ES-1994
1994,ES,T,Y_GE15,INVPT,PC,19.1,ES-1994
1994,ES,T,Y20-64,INVPT,PC,19.4,ES-1994
1994,ES,T,Y25-49,INVPT,PC,20,ES-1994
1994,ES,T,Y25-59,INVPT,PC,18.5,ES-1994
1994,ES,T,Y25-64,INVPT,PC,17.8,ES-1994
1994,ES,T,Y25-74,INVPT,PC,17.5,ES-1994
1994,ES,T,Y_GE25,INVPT,PC,17.4,ES-1994
1994,ES,T,Y40-59,INVPT,PC,15.7,ES-1994
1994,ES,T,Y40-64,INVPT,PC,14.5,ES-1994
1994,ES,T,Y50-59,INVPT,PC,11.2,ES-1994
1994,ES,T,Y50-64,INVPT,PC,9.9,ES-1994
1994,ES,T,Y50-74,INVPT,PC,9.5,ES-1994
1994,ES,T,Y_GE50,INVPT,PC,9.4,ES-1994
1994,ES,T,Y55-64,INVPT,PC,8.1,ES-1994
1994,ES,T,Y55-74,INVPT,PC,7.8,ES-1994
1994,ES,T,Y_GE65,INVPT,PC,0,ES-1994
1994,ES,T,Y_GE75,INVPT,PC,0,ES-1994
1994,FR,T,Y15-19,INVPT,PC,44.1,FR-1994
1994,FR,T,Y15-24,INVPT,PC,60.9,FR-1994
1994,FR,T,Y15-29,INVPT,PC,56.9,FR-1994
1994,FR,T,Y15-39,INVPT,PC,46.4,FR-1994
1994,FR,T,Y15-59,INVPT,PC,40.5,FR-1994
1994,FR,T,Y15-64,INVPT,PC,39.5,FR-1994
1994,FR,T,Y15-74,INVPT,PC,39,FR-1994
1994,FR,T,Y_GE15,INVPT,PC,39,FR-1994
1994,FR,T,Y20-64,INVPT,PC,39.5,FR-1994
1994,FR,T,Y25-49,INVPT,PC,40.3,FR-1994
1994,FR,T,Y25-59,INVPT,PC,37.3,FR-1994
1994,FR,T,Y25-64,INVPT,PC,36.3,FR-1994
1994,FR,T,Y25-74,INVPT,PC,35.7,FR-1994
1994,FR,T,Y_GE25,INVPT,PC,35.7,FR-1994
1994,FR,T,Y40-59,INVPT,PC,32.6,FR-1994
1994,FR,T,Y40-64,INVPT,PC,30.9,FR-1994
1994,FR,T,Y50-59,INVPT,PC,23.9,FR-1994
1994,FR,T,Y50-64,INVPT,PC,21.3,FR-1994
1994,FR,T,Y50-74,INVPT,PC,20,FR-1994
1994,FR,T,Y_GE50,INVPT,PC,19.9,FR-1994
1994,FR,T,Y55-64,INVPT,PC,14.3,FR-1994
1994,FR,T,Y55-74,INVPT,PC,13.1,FR-1994
1994,FR,T,Y_GE65,INVPT,PC,0,FR-1994
1994,FR,T,Y_GE75,INVPT,PC,0,FR-1994
1994,HR,T,Y15-19,INVPT,PC,0,HR-1994
1994,HR,T,Y15-24,INVPT,PC,0,HR-1994
1994,HR,T,Y15-29,INVPT,PC,0,HR-1994
1994,HR,T,Y15-39,INVPT,PC,0,HR-1994
1994,HR,T,Y15-59,INVPT,PC,0,HR-1994
1994,HR,T,Y15-64,INVPT,PC,0,HR-1994
1994,HR,T,Y15-74,INVPT,PC,0,HR-1994
1994,HR,T,Y_GE15,INVPT,PC,0,HR-1994
1994,HR,T,Y20-64,INVPT,PC,0,HR-1994
1994,HR,T,Y25-49,INVPT,PC,0,HR-1994
1994,HR,T,Y25-59,INVPT,PC,0,HR-1994
1994,HR,T,Y25-64,INVPT,PC,0,HR-1994
1994,HR,T,Y25-74,INVPT,PC,0,HR-1994
1994,HR,T,Y_GE25,INVPT,PC,0,HR-1994
1994,HR,T,Y40-59,INVPT,PC,0,HR-1994
1994,HR,T,Y40-64,INVPT,PC,0,HR-1994
1994,HR,T,Y50-59,INVPT,PC,0,HR-1994
1994,HR,T,Y50-64,INVPT,PC,0,HR-1994
1994,HR,T,Y50-74,INVPT,PC,0,HR-1994
1994,HR,T,Y_GE50,INVPT,PC,0,HR-1994
1994,HR,T,Y55-64,INVPT,PC,0,HR-1994
1994,HR,T,Y55-74,INVPT,PC,0,HR-1994
1994,HR,T,Y_GE65,INVPT,PC,0,HR-1994
1994,HR,T,Y_GE75,INVPT,PC,0,HR-1994
1994,IT,T,Y15-19,INVPT,PC,56.2,IT-1994
1994,IT,T,Y15-24,INVPT,PC,61,IT-1994
1994,IT,T,Y15-29,INVPT,PC,55.3,IT-1994
1994,IT,T,Y15-39,INVPT,PC,45.7,IT-1994
1994,IT,T,Y15-59,INVPT,PC,39.4,IT-1994
1994,IT,T,Y15-64,INVPT,PC,38.5,IT-1994
1994,IT,T,Y15-74,INVPT,PC,37.2,IT-1994
1994,IT,T,Y_GE15,INVPT,PC,37,IT-1994
1994,IT,T,Y20-64,INVPT,PC,38,IT-1994
1994,IT,T,Y25-49,INVPT,PC,37.4,IT-1994
1994,IT,T,Y25-59,INVPT,PC,35.8,IT-1994
1994,IT,T,Y25-64,INVPT,PC,35,IT-1994
1994,IT,T,Y25-74,INVPT,PC,33.6,IT-1994
1994,IT,T,Y_GE25,INVPT,PC,33.4,IT-1994
1994,IT,T,Y40-59,INVPT,PC,28.5,IT-1994
1994,IT,T,Y40-64,INVPT,PC,27.4,IT-1994
1994,IT,T,Y50-59,INVPT,PC,27.8,IT-1994
1994,IT,T,Y50-64,INVPT,PC,25.4,IT-1994
1994,IT,T,Y50-74,INVPT,PC,21.4,IT-1994
1994,IT,T,Y_GE50,INVPT,PC,21,IT-1994
1994,IT,T,Y55-64,INVPT,PC,22.2,IT-1994
1994,IT,T,Y55-74,INVPT,PC,16.6,IT-1994
1994,IT,T,Y_GE65,INVPT,PC,0,IT-1994
1994,IT,T,Y_GE75,INVPT,PC,0,IT-1994
1994,CY,T,Y15-19,INVPT,PC,0,CY-1994
1994,CY,T,Y15-24,INVPT,PC,0,CY-1994
1994,CY,T,Y15-29,INVPT,PC,0,CY-1994
1994,CY,T,Y15-39,INVPT,PC,0,CY-1994
1994,CY,T,Y15-59,INVPT,PC,0,CY-1994
1994,CY,T,Y15-64,INVPT,PC,0,CY-1994
1994,CY,T,Y15-74,INVPT,PC,0,CY-1994
1994,CY,T,Y_GE15,INVPT,PC,0,CY-1994
1994,CY,T,Y20-64,INVPT,PC,0,CY-1994
1994,CY,T,Y25-49,INVPT,PC,0,CY-1994
1994,CY,T,Y25-59,INVPT,PC,0,CY-1994
1994,CY,T,Y25-64,INVPT,PC,0,CY-1994
1994,CY,T,Y25-74,INVPT,PC,0,CY-1994
1994,CY,T,Y_GE25,INVPT,PC,0,CY-1994
1994,CY,T,Y40-59,INVPT,PC,0,CY-1994
1994,CY,T,Y40-64,INVPT,PC,0,CY-1994
1994,CY,T,Y50-59,INVPT,PC,0,CY-1994
1994,CY,T,Y50-64,INVPT,PC,0,CY-1994
1994,CY,T,Y50-74,INVPT,PC,0,CY-1994
1994,CY,T,Y_GE50,INVPT,PC,0,CY-1994
1994,CY,T,Y55-64,INVPT,PC,0,CY-1994
1994,CY,T,Y55-74,INVPT,PC,0,CY-1994
1994,CY,T,Y_GE65,INVPT,PC,0,CY-1994
1994,CY,T,Y_GE75,INVPT,PC,0,CY-1994
1994,LV,T,Y15-19,INVPT,PC,0,LV-1994
1994,LV,T,Y15-24,INVPT,PC,0,LV-1994
1994,LV,T,Y15-29,INVPT,PC,0,LV-1994
1994,LV,T,Y15-39,INVPT,PC,0,LV-1994
1994,LV,T,Y15-59,INVPT,PC,0,LV-1994
1994,LV,T,Y15-64,INVPT,PC,0,LV-1994
1994,LV,T,Y15-74,INVPT,PC,0,LV-1994
1994,LV,T,Y_GE15,INVPT,PC,0,LV-1994
1994,LV,T,Y20-64,INVPT,PC,0,LV-1994
1994,LV,T,Y25-49,INVPT,PC,0,LV-1994
1994,LV,T,Y25-59,INVPT,PC,0,LV-1994
1994,LV,T,Y25-64,INVPT,PC,0,LV-1994
1994,LV,T,Y25-74,INVPT,PC,0,LV-1994
1994,LV,T,Y_GE25,INVPT,PC,0,LV-1994
1994,LV,T,Y40-59,INVPT,PC,0,LV-1994
1994,LV,T,Y40-64,INVPT,PC,0,LV-1994
1994,LV,T,Y50-59,INVPT,PC,0,LV-1994
1994,LV,T,Y50-64,INVPT,PC,0,LV-1994
1994,LV,T,Y50-74,INVPT,PC,0,LV-1994
1994,LV,T,Y_GE50,INVPT,PC,0,LV-1994
1994,LV,T,Y55-64,INVPT,PC,0,LV-1994
1994,LV,T,Y55-74,INVPT,PC,0,LV-1994
1994,LV,T,Y_GE65,INVPT,PC,0,LV-1994
1994,LV,T,Y_GE75,INVPT,PC,0,LV-1994
1994,LT,T,Y15-19,INVPT,PC,0,LT-1994
1994,LT,T,Y15-24,INVPT,PC,0,LT-1994
1994,LT,T,Y15-29,INVPT,PC,0,LT-1994
1994,LT,T,Y15-39,INVPT,PC,0,LT-1994
1994,LT,T,Y15-59,INVPT,PC,0,LT-1994
1994,LT,T,Y15-64,INVPT,PC,0,LT-1994
1994,LT,T,Y15-74,INVPT,PC,0,LT-1994
1994,LT,T,Y_GE15,INVPT,PC,0,LT-1994
1994,LT,T,Y20-64,INVPT,PC,0,LT-1994
1994,LT,T,Y25-49,INVPT,PC,0,LT-1994
1994,LT,T,Y25-59,INVPT,PC,0,LT-1994
1994,LT,T,Y25-64,INVPT,PC,0,LT-1994
1994,LT,T,Y25-74,INVPT,PC,0,LT-1994
1994,LT,T,Y_GE25,INVPT,PC,0,LT-1994
1994,LT,T,Y40-59,INVPT,PC,0,LT-1994
1994,LT,T,Y40-64,INVPT,PC,0,LT-1994
1994,LT,T,Y50-59,INVPT,PC,0,LT-1994
1994,LT,T,Y50-64,INVPT,PC,0,LT-1994
1994,LT,T,Y50-74,INVPT,PC,0,LT-1994
1994,LT,T,Y_GE50,INVPT,PC,0,LT-1994
1994,LT,T,Y55-64,INVPT,PC,0,LT-1994
1994,LT,T,Y55-74,INVPT,PC,0,LT-1994
1994,LT,T,Y_GE65,INVPT,PC,0,LT-1994
1994,LT,T,Y_GE75,INVPT,PC,0,LT-1994
1994,LU,T,Y15-19,INVPT,PC,0,LU-1994
1994,LU,T,Y15-24,INVPT,PC,0,LU-1994
1994,LU,T,Y15-29,INVPT,PC,17.4,LU-1994
1994,LU,T,Y15-39,INVPT,PC,13.5,LU-1994
1994,LU,T,Y15-59,INVPT,PC,10.6,LU-1994
1994,LU,T,Y15-64,INVPT,PC,10.7,LU-1994
1994,LU,T,Y15-74,INVPT,PC,10.6,LU-1994
1994,LU,T,Y_GE15,INVPT,PC,10.5,LU-1994
1994,LU,T,Y20-64,INVPT,PC,10.9,LU-1994
1994,LU,T,Y25-49,INVPT,PC,10.7,LU-1994
1994,LU,T,Y25-59,INVPT,PC,9.5,LU-1994
1994,LU,T,Y25-64,INVPT,PC,9.7,LU-1994
1994,LU,T,Y25-74,INVPT,PC,9.5,LU-1994
